MainID,TaxonID,DataSourceID,BiotopeID,LocationID,SamplingUnits,SamplingProtocol,SourceDimension,SamplingEffort,SpatialDensity,SourceTransform,SourceTransformReference,AssociatedDataSets,Reliability,StartYear,EndYear,SamplingFrequency,DatasetLength,Notes,SiblyFittedTheta,SiblyThetaCILower,SiblyThetaCIUpper,SiblyExtremeNEffect,SiblyReturnRate,SiblyCarryingCapacity
26,26,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",1.1000000000000001e+00,-6.3100000000000005e+00,1.5800000000000001e+01,0,1.1100000000000001e+00,1.1300000000000000e+02
27,27,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
28,28,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
29,29,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",7.0000000000000007e-01,-2.9999999999999999e-01,2.0000000000000000e+00,0,1.4000000000000001e+00,9.5799999999999997e+01
30,30,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1992,"1",1.3000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
31,31,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
32,32,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",-7.0000000000000007e-01,-3.1600000000000001e+01,5.0000000000000000e-01,0,6.2000000000000000e-01,9.0700000000000003e+01
33,33,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
34,34,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1982,1993,"1",1.2000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
35,35,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
36,36,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
37,37,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",3.9800000000000000e+00,-1.5800000000000001e+01,3.1600000000000001e+01,0,,
38,38,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
39,39,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",-2.0000000000000001e-01,-3.1600000000000001e+00,3.9800000000000000e+00,0,1.5200000000000000e+00,1.0300000000000000e+02
40,40,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",4.0000000000000002e-01,-3.9800000000000000e+00,3.1600000000000001e+01,0,,
41,41,8,4,7,"All Individuals","Count","Index","Unknown","Unknown","Unknown","Unknown","None",4.0000000000000000e+00,1980,1993,"1",1.4000000000000000e+01,"Based on parallel sites with 1984 as the reference year.",,,,0,,
43,23,7,4,7,"Nests","Count","Count","Sample","None","None","None","23",4.0000000000000000e+00,1985,1994,"1",1.0000000000000000e+01,"None",,,,0,,
44,50,9,9,8,"All Individuals","Count","Count","Sample","None","None","None","45",3.0000000000000000e+00,1949,1977,"1",2.9000000000000000e+01,"Summer sampling only, for winter equivalent see Main ID 45",5.0000000000000000e-01,1.0000000000000001e-01,9.0000000000000002e-01,0,1.9600000000000000e+00,1.4000000000000000e+01
45,50,9,9,8,"All Individuals","Count","Count","Sample","None","None","None","44",3.0000000000000000e+00,1949,1977,"1",2.9000000000000000e+01,"Winter sampling only, for summer equivalent see Main ID 44",2.9999999999999999e-01,-8.0000000000000004e-01,1.5000000000000000e+00,0,1.2200000000000000e+00,3.8800000000000004e+01
46,51,9,9,8,"All Individuals","Count","Count","Sample","None","None","None","47",3.0000000000000000e+00,1949,1977,"1",2.9000000000000000e+01,"Summer sampling only, for winter equivalent see Main ID 47",-1.0000000000000001e-01,-8.0000000000000004e-01,1.9000000000000001e+00,0,1.0800000000000001e+00,4.1399999999999999e+01
47,51,9,9,8,"All Individuals","Count","Count","Sample","None","None","None","46",3.0000000000000000e+00,1949,1977,"1",2.9000000000000000e+01,"Winter sampling only, for summer equivalent see Main ID 46",4.0000000000000002e-01,-1.0000000000000001e-01,9.0000000000000002e-01,0,1.5500000000000000e+00,6.5000000000000000e+01
48,23,10,4,9,"Pairs","Count","Count","Census","None","None","None","None",3.0000000000000000e+00,1979,1992,"1",1.4000000000000000e+01,"to be completed",,,,0,,
49,23,10,4,10,"Pairs","Count","Count","Census","None","None","None","None",3.0000000000000000e+00,1980,1992,"1",1.3000000000000000e+01,"to be completed",,,,0,,
50,23,10,4,12,"Pairs","Count","Count","Census","None","None","None","None",3.0000000000000000e+00,1979,1992,"1",1.4000000000000000e+01,"to be completed",3.1600000000000001e+01,-1.0000000000000000e+00,3.1600000000000001e+01,0,,
51,23,10,4,13,"Pairs","Count","Count","Census","None","None","None","None",3.0000000000000000e+00,1979,1992,"1",1.4000000000000000e+01,"to be completed",-6.3100000000000005e+00,-3.1600000000000001e+01,5.0099999999999998e+00,0,,
52,23,10,4,14,"Pairs","Count","Count","Census","None","None","None","None",3.0000000000000000e+00,1979,1992,"1",1.4000000000000000e+01,"to be completed",,,,0,,
53,52,11,10,15,"Tonnes","Harvest","Transformed Biomass","Harvest","None","x 10^n","x 10^6","None",1.0000000000000000e+00,1950,1990,"1",4.1000000000000000e+01,"None",,,,0,,
55,42,11,4,17,"Occupied burrows","Count","Count","Census","None","None","None","None",5.0000000000000000e+00,1979,1989,"1",1.1000000000000000e+01,"None",,,,0,,
56,9,13,11,18,"Pairs","Count","Count","Census","None","None","None","2773, 7040",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",1.7000000000000000e+00,-1.2600000000000000e+01,2.0000000000000000e+01,0,6.2000000000000000e-01,4.9000000000000000e+01
57,61,13,11,18,"Pairs","Count","Count","Census","None","None","None","2780",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",-6.3100000000000005e+00,-3.1600000000000001e+01,-8.0000000000000004e-01,0,4.1000000000000003e-01,3.9200000000000003e+01
58,62,13,11,18,"Pairs","Count","Count","Census","None","None","None","2778",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",,,,0,,
59,63,13,11,18,"Pairs","Count","Count","Census","None","None","None","2775",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",-5.0000000000000000e-01,-1.0000000000000000e+00,-2.0000000000000001e-01,0,,
60,64,13,11,18,"Pairs","Count","Count","Census","None","None","None","2781",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",-3.1600000000000001e+01,-3.1600000000000001e+01,-2.0000000000000000e+00,0,,
61,65,13,11,18,"Pairs","Count","Count","Census","None","None","None","2774",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",-1.2600000000000000e+00,-3.1600000000000001e+01,1.0000000000000000e+01,0,2.6000000000000001e-01,6.2800000000000002e+00
62,66,13,11,18,"Pairs","Count","Count","Census","None","None","None","None",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",2.0000000000000001e-01,-5.9999999999999998e-01,2.0000000000000000e+00,0,,
63,67,13,11,18,"Pairs","Count","Count","Census","None","None","None","None",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",5.0099999999999998e+00,-5.0000000000000000e-01,3.1600000000000001e+01,0,,
64,68,13,11,18,"Pairs","Count","Count","Census","None","None","None","2777",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",-4.0000000000000002e-01,-3.1600000000000001e+00,3.1600000000000001e+00,0,6.8000000000000005e-01,6.8100000000000005e+00
65,69,13,11,18,"Pairs","Count","Count","Census","None","None","None","None",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",-5.9999999999999998e-01,-3.1600000000000001e+01,1.0000000000000000e+01,0,,
66,70,13,11,18,"Pairs","Count","Count","Census","None","None","None","2776",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",,,,0,,
67,71,13,11,18,"Pairs","Count","Count","Census","None","None","None","2779",4.0000000000000000e+00,1928,1979,"1",5.2000000000000000e+01,"None",,,,0,,
69,56,12,12,19,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
70,56,12,12,20,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
71,56,12,12,21,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",-1.0000000000000000e+00,-2.5100000000000002e+00,3.1600000000000001e+01,0,,
72,56,12,12,29,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
73,56,12,12,80,"All Individuals","Count","Count","Sample","None","None","None","96",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"Total catch including  provinces and/or years with missing data",,,,0,,
74,56,12,12,35,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1935,1981,"1",4.7000000000000000e+01,"None",-1.2600000000000000e+00,-3.1600000000000001e+01,1.0000000000000001e-01,0,,
75,56,12,12,36,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1940,1981,"1",4.2000000000000000e+01,"None",,,,0,,
76,56,12,12,41,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1956,1981,"1",2.6000000000000000e+01,"None",-1.2600000000000000e+00,-3.1600000000000001e+01,-4.0000000000000002e-01,0,,
77,56,12,12,43,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1941,1965,"1",2.5000000000000000e+01,"None",,,,0,,
78,56,12,12,44,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1934,1981,"1",4.8000000000000000e+01,"None",-2.0000000000000000e+00,-3.1600000000000001e+01,-1.2600000000000000e+00,0,,
79,56,12,12,45,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1934,1981,"1",4.8000000000000000e+01,"None",-5.0099999999999998e+00,-3.1600000000000001e+01,-5.9999999999999998e-01,1,,
80,56,12,12,51,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1935,1970,"1",3.6000000000000000e+01,"None",-3.1600000000000001e+01,-3.1600000000000001e+01,1.0000000000000000e-03,0,,
81,56,12,12,52,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1934,1981,"1",4.8000000000000000e+01,"None",7.0000000000000007e-01,-2.0000000000000000e+00,3.1600000000000001e+01,0,,
82,56,12,12,54,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1940,1981,"1",4.2000000000000000e+01,"None",-1.2600000000000000e+00,-6.3100000000000005e+00,-2.9999999999999999e-01,0,,
83,56,12,12,55,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1950,1981,"1",3.2000000000000000e+01,"None",-2.0000000000000000e+00,-3.1600000000000001e+01,-7.0000000000000007e-01,0,,
84,56,12,12,56,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1943,1981,"1",3.9000000000000000e+01,"None",,,,0,,
85,56,12,12,57,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1969,1981,"1",1.3000000000000000e+01,"None",,,,0,,
86,56,12,12,60,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1940,1981,"1",4.2000000000000000e+01,"None",,,,0,,
87,56,12,12,63,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1941,1981,"1",4.1000000000000000e+01,"None",-1.2600000000000000e+00,-3.1600000000000001e+01,1.0000000000000001e-01,0,,
88,56,12,12,64,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1943,1981,"1",3.9000000000000000e+01,"None",,,,0,,
89,56,12,12,65,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1934,1981,"1",4.8000000000000000e+01,"None",2.0000000000000001e-01,-3.9800000000000000e+00,7.9400000000000004e+00,0,,
90,56,12,12,66,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1937,1981,"1",4.5000000000000000e+01,"None",,,,0,,
91,56,12,12,70,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1957,1981,"1",2.5000000000000000e+01,"None",2.5100000000000002e+00,-1.0000000000000000e+00,3.1600000000000001e+01,0,,
92,56,12,12,72,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1934,1981,"1",4.8000000000000000e+01,"None",,,,0,,
93,56,12,12,76,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1937,1981,"1",4.5000000000000000e+01,"None",,,,0,,
94,56,12,12,78,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1934,1954,"1",2.1000000000000000e+01,"None",,,,0,,
95,56,12,12,79,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1957,1980,"1",2.4000000000000000e+01,"None",,,,0,,
96,56,12,12,80,"All Individuals","Count","Count","Sample","None","None","None","73",1.0000000000000000e+00,1934,1981,"1",4.8000000000000000e+01,"Total catch including  provinces and/or years with missing data",-1.5800000000000001e+00,-3.1600000000000001e+01,-5.9999999999999998e-01,0,,
97,56,12,12,81,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1931,1981,"1",5.1000000000000000e+01,"Total catch including  states and/or years with missing data",-1.5800000000000001e+00,-1.0000000000000000e+01,-5.9999999999999998e-01,0,,
98,60,12,12,19,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
99,60,12,12,20,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
100,60,12,12,21,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",2.5100000000000002e+00,-3.1600000000000001e+00,3.1600000000000001e+01,0,,
101,60,12,12,22,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
102,60,12,12,23,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1951,1981,"1",3.1000000000000000e+01,"None",7.0000000000000007e-01,2.0000000000000001e-01,3.1600000000000001e+01,0,,
103,60,12,12,24,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
104,60,12,12,25,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
105,60,12,12,26,"All Individuals","Count","Count","Sample","None","None","None","None",1.0000000000000000e+00,1919,1981,"1",6.3000000000000000e+01,"None",,,,0,,
