LocationID,ExactName,TownName,CountyStateProvince,Country,Continent,Ocean,LongitudeDegrees,LongitudeMinutes,EorW,LatitudeDegrees,LatitudeMinutes,NorS,LongDD,LatDD,North,East,South,West,Altitude,Area,Notes,SpatialAccuracy,LocationExtent
84,"Rothamsted Experimental Station","Harpenden","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,2.5000000000000000e+01,"W",5.1000000000000000e+01,4.4000000000000000e+01,"N",-4.1666666666666669e-01,5.1733333333333334e+01,51.8000000000,-0.3500000000,51.8000000000,-0.3500000000,1.1900000000000000e+02,,"This site is the BBSRC Institute of Arable Crops Research, Harpenden, Herts, AL5 2JQ.",6,3
85,"Wye College","Wye","Kent","UK - England","Europe","Not applicable",0.0000000000000000e+00,5.3000000000000000e+01,"E",5.1000000000000000e+01,6.0000000000000000e+00,"N",8.8333333333333330e-01,5.1100000000000001e+01,51.1000000000,0.8833333333,51.1000000000,0.8833333333,4.3000000000000000e+01,,"None",5,3
86,"Broom's Barn","Bury St. Edmunds","Suffolk","UK - England","Europe","Not applicable",0.0000000000000000e+00,2.6000000000000000e+01,"E",5.2000000000000000e+01,1.4000000000000000e+01,"N",4.3333333333333335e-01,5.2233333333333334e+01,52.2000000000,0.4333000000,52.2000000000,0.4333000000,7.0000000000000000e+01,,"Broom's Barn at Higham near Bury St. Edmunds.",3,4
87,"Newcastle","Newcastle","Tyne and Wear","UK - England","Europe","Not applicable",1.0000000000000000e+00,4.8000000000000000e+01,"W",5.5000000000000000e+01,6.0000000000000000e+00,"N",-1.8000000000000000e+00,5.5100000000000001e+01,55.0333000000,-1.3667000000,55.7833000000,-1.7667000000,9.2000000000000000e+01,,"None",5,2
88,"Dundee","Dundee","Dundee City","UK - Scotland","Europe","Not applicable",2.0000000000000000e+00,5.6000000000000000e+01,"W",5.6000000000000000e+01,2.0000000000000000e+01,"N",-2.9333333333333336e+00,5.6333333333333336e+01,56.5000000000,-2.8000000000,56.4500000000,-3.0500000000,2.9000000000000000e+01,,"None",5,2
89,"Alice Holt","Alice Holt","Hampshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,5.1000000000000000e+01,"E",5.1000000000000000e+01,5.0000000000000000e+00,"N",8.4999999999999998e-01,5.1083333333333336e+01,51.1500000000,-0.8333000000,51.1333000000,-0.8500000000,1.2100000000000000e+02,,"None",5,3
90,"Geescroft","Stevenage","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,2.1000000000000000e+01,"W",5.1000000000000000e+01,4.9000000000000000e+01,"N",-3.4999999999999998e-01,5.1816666666666670e+01,51.9167000000,-0.1500000000,51.8667000000,-0.2167000000,1.3000000000000000e+02,,"None. Bounding box coordinates for Stevenage.",5,3
91,"Kielder","Kielder","Northumberland","UK - England","Europe","Not applicable",2.0000000000000000e+00,3.0000000000000000e+01,"W",5.5000000000000000e+01,7.0000000000000000e+00,"N",-2.5000000000000000e+00,5.5116666666666667e+01,55.3000000000,-2.2500000000,55.2500000000,-2.5000000000,2.1300000000000000e+02,,"None",4,3
92,"Elgin","Elgin","Moray","UK - Scotland","Europe","Not applicable",2.0000000000000000e+00,3.2000000000000000e+01,"W",5.7000000000000000e+01,3.2000000000000000e+01,"N",-2.5333333333333332e+00,5.7533333333333331e+01,57.6500000000,-3.2667000000,57.6167000000,-3.3333000000,2.3000000000000000e+01,,"None",5,3
94,"William Trelease Woods","Urbana, Champaign County","Illinois","USA","North America","Not applicable",8.8000000000000000e+01,1.8000000000000000e+01,"W",4.0000000000000000e+01,8.0000000000000000e+00,"N",-8.8299999999999997e+01,4.0133333333333333e+01,40.1300000000,-88.3000000000,40.1300000000,-88.3000000000,,2.4000000000000000e+01,"Reserve, owned by University of Illinois since 1917. Protected from human disturbance since then.",4,3
95,"Robert Allerton Park","Urbana, Champaign County","Illinois","USA","North America","Not applicable",8.8000000000000000e+01,3.9000000000000000e+01,"W",3.9000000000000000e+01,5.9000000000000000e+01,"N",-8.8650000000000006e+01,3.9983333333333334e+01,39.9800000000,-88.6500000000,39.9800000000,-88.6500000000,,1.8000000000000000e+02,"Park, owned by University of Illinois since 1946. 180ha of upland forest in the 600ha park.",3,3
96,"Hubbard Brook Experimental Forest","West Thornton, Grafton County","New Hampshire","USA","North America","Not applicable",7.1000000000000000e+01,4.5000000000000000e+01,"W",4.4000000000000000e+01,0.0000000000000000e+00,"N",-7.1750000000000000e+01,4.4000000000000000e+01,44.0000000000,-71.7500000000,44.0000000000,-71.7500000000,5.5000000000000000e+02,1.0000000000000000e+01,"The study took place on a 10ha plot, the area of the forest is 3076ha. Unfragmented and undisturbed area",3,3
97,"Eastern Wood, Bookham Common","Bookham","Surrey","UK - England","Europe","Not applicable",0.0000000000000000e+00,2.0000000000000000e+01,"W",5.1000000000000000e+01,1.5000000000000000e+01,"N",-3.3333333333333331e-01,5.1250000000000000e+01,51.3000000000,-0.3667000000,51.2833000000,-0.3833000000,1.0000000000000000e+02,1.6000000000000000e+01,"Total 112ha woodland on common.",3,3
98,"Castle Hill National Nature Reserve","Lewes","East Sussex","UK - England","Europe","Not applicable",0.0000000000000000e+00,5.0000000000000000e+00,"W",5.0000000000000000e+01,4.6000000000000000e+01,"N",-8.3333333333333329e-02,5.0766666666666666e+01,50.8667000000,0.0000000000,50.8667000000,0.0000000000,,4.7000000000000000e+01,"Chalk downland slopes and dry valleys in the South Downs near Lewes. There are also east and west facing slopes. Gorse, elder, hawthorn and bramble on slopes. Herb-rich grassland and simpler grassland. Grazing took place on the site.",3,3
99,"Denford Mill","Denford Mill","Berkshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,3.2000000000000000e+01,"W",5.1000000000000000e+01,2.5000000000000000e+01,"N",-1.5333333333333332e+00,5.1416666666666664e+01,51.4000000000,-1.4833000000,51.4000000000,-1.4833000000,,,"Annual cutback of rides.",4,3
100,"Tewinbury","Tewinbury","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,1.0000000000000000e+01,"W",5.1000000000000000e+01,4.9000000000000000e+01,"N",-1.6666666666666666e-01,5.1816666666666670e+01,51.8167000000,-0.1667000000,10.1167000000,-0.2000000000,,,"Annual cutback of rides and some willows.",3,2
101,"Great Corby Wood","Great Corby","Cumbria","UK - England","Europe","Not applicable",2.0000000000000000e+00,5.2000000000000000e+01,"W",5.4000000000000000e+01,5.4000000000000000e+01,"N",-2.8666666666666667e+00,5.4899999999999999e+01,54.8667000000,-2.7833000000,54.8500000000,-2.8000000000,,,"No management.",5,2
102,"Theddlethorpe Dunes","Grimsby","Lincolnshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,4.0000000000000000e+00,"W",5.3000000000000000e+01,2.2000000000000000e+01,"N",-6.6666666666666666e-02,5.3366666666666667e+01,53.5667000000,0.2667000000,53.3333000000,-0.3833000000,,,"National Nature Reserve, no management.",5,2
103,"Treswell Wood","Treswell","Nottinghamshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,5.1000000000000000e+01,"W",5.3000000000000000e+01,1.8000000000000000e+01,"N",-8.4999999999999998e-01,5.3299999999999997e+01,53.3000000000,-0.8167000000,53.3000000000,-0.8333000000,,,"Occasional coppicing, and cutback/mowing of rides.",5,2
104,"Marsworth","Tring","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,4.3000000000000000e+01,"W",5.1000000000000000e+01,4.5000000000000000e+01,"N",-7.1666666666666667e-01,5.1750000000000000e+01,51.8167000000,-0.6500000000,51.8167000000,-0.6667000000,,,"Annual cutback of scrub and reed swamp.",5,2
105,"Clanger Wood","Warminster","Wiltshire","UK - England","Europe","Not applicable",2.0000000000000000e+00,1.1000000000000000e+01,"W",5.1000000000000000e+01,1.1000000000000000e+01,"N",-2.1833333333333331e+00,5.1183333333333330e+01,51.2833000000,-2.1667000000,51.2667000000,-2.1833000000,,,"Coppicing and clear felling in some areas, annual cutback of rides.",5,2
106,"Norway","Not applicable","Not applicable","Norway","Europe","Not applicable",1.3000000000000000e+01,3.0000000000000000e+01,"E",6.6000000000000000e+01,0.0000000000000000e+00,"N",1.3500000000000000e+01,6.6000000000000000e+01,71.0000000000,31.0000000000,57.5000000000,4.7500000000,,,"None",4,1
107,"South Norway","Not applicable","Not applicable","Norway","Europe","Not applicable",9.0000000000000000e+00,0.0000000000000000e+00,"E",6.1000000000000000e+01,0.0000000000000000e+00,"N",9.0000000000000000e+00,6.1000000000000000e+01,63.0000000000,12.9000000000,57.5000000000,4.4700000000,,,"Includes South Trondelag as it's northern limit.",3,1
108,"Central Norway","Not applicable","Not applicable","Norway","Europe","Not applicable",1.3000000000000000e+01,3.0000000000000000e+01,"E",6.6000000000000000e+01,0.0000000000000000e+00,"N",1.3500000000000000e+01,6.6000000000000000e+01,67.0000000000,16.4000000000,63.0000000000,8.0000000000,,,"North Trondelag and Nordland.",3,1
109,"North Norway","Not applicable","Not applicable","Norway","Europe","Not applicable",2.2000000000000000e+01,3.0000000000000000e+01,"E",7.0000000000000000e+01,0.0000000000000000e+00,"N",2.2500000000000000e+01,7.0000000000000000e+01,71.0000000000,31.0000000000,67.0000000000,12.4500000000,,,"Troms and Finmark includes Norwegian Lapland.",3,1
110,"Makkovik","Makkovik, Labrador","Newfoundland","Canada","North America","Not applicable",5.9000000000000000e+01,1.0000000000000000e+01,"W",5.5000000000000000e+01,0.0000000000000000e+00,"N",-5.9166666666666664e+01,5.5000000000000000e+01,55.0800000000,-59.1800000000,55.0800000000,-59.1800000000,,,"None",3,1
111,"Hopedale","Hopedale, Labrador","Newfoundland","Canada","North America","Not applicable",6.0000000000000000e+01,1.0000000000000000e+01,"W",5.5000000000000000e+01,3.0000000000000000e+01,"N",-6.0166666666666664e+01,5.5500000000000000e+01,55.4700000000,-60.2000000000,55.4700000000,-60.2000000000,,,"None",3,1
112,"Zoar","Zoar, Labrador","Newfoundland","Canada","North America","Not applicable",6.5000000000000000e+01,0.0000000000000000e+00,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-6.5000000000000000e+01,5.4000000000000000e+01,54.0000000000,-65.0000000000,54.0000000000,-65.0000000000,,,"Approximate co-ordinates.",3,1
113,"Nain","Nain, Labrador","Newfoundland","Canada","North America","Not applicable",6.1000000000000000e+01,4.5000000000000000e+01,"W",5.6000000000000000e+01,3.0000000000000000e+01,"N",-6.1750000000000000e+01,5.6500000000000000e+01,56.5000000000,-61.7500000000,56.5000000000,-61.7500000000,,,"None",3,1
114,"Okak","Okak, Labrador","Newfoundland","Canada","North America","Not applicable",6.2000000000000000e+01,0.0000000000000000e+00,"W",5.7000000000000000e+01,3.0000000000000000e+01,"N",-6.2000000000000000e+01,5.7500000000000000e+01,57.5000000000,-62.0000000000,57.5000000000,-62.0000000000,,,"None",3,1
115,"Ramah","Ramah, Labrador","Newfoundland","Canada","North America","Not applicable",6.5000000000000000e+01,0.0000000000000000e+00,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-6.5000000000000000e+01,5.4000000000000000e+01,58.8700000000,-63.2500000000,58.8700000000,-63.2500000000,,,"Approximate co-ordinates.",3,1
116,"Hebron","Hebron, Labrador","Newfoundland","Canada","North America","Not applicable",6.2000000000000000e+01,3.0000000000000000e+01,"W",5.8000000000000000e+01,5.0000000000000000e+00,"N",-6.2500000000000000e+01,5.8083333333333336e+01,58.0800000000,-62.5000000000,58.0800000000,-62.5000000000,,,"None",3,1
117,"Davis Inlet","Davis Inlet, Labrador","Newfoundland","Canada","North America","Not applicable",6.0000000000000000e+01,4.5000000000000000e+01,"W",5.5000000000000000e+01,5.0000000000000000e+01,"N",-6.0750000000000000e+01,5.5833333333333336e+01,55.8300000000,-60.7500000000,55.8300000000,-60.7500000000,,,"None",3,1
118,"Ungava District","Fort Chimo","Quebec","Canada","North America","Not applicable",6.7000000000000000e+01,0.0000000000000000e+00,"W",5.8000000000000000e+01,0.0000000000000000e+00,"N",-6.7000000000000000e+01,5.8000000000000000e+01,62.5000000000,-64.0000000000,52.2500000000,-79.5000000000,,,"Approximate co-ordinates.",3,1
119,"Letzlingen","Letzlingen","Sachsen Anhalt","Germany","Europe","Not applicable",1.1000000000000000e+01,3.0000000000000000e+01,"E",5.2000000000000000e+01,2.7000000000000000e+01,"N",1.1500000000000000e+01,5.2450000000000003e+01,52.4500000000,11.5000000000,52.4500000000,11.5000000000,,,"Region used to be Magdeburg, East Germany",3,1
121,"Grand Teton National Park","Jackson","Wyoming","USA","North America","Not applicable",1.1000000000000000e+02,5.0000000000000000e+01,"W",4.3000000000000000e+01,5.0000000000000000e+01,"N",-1.1083333333333333e+02,4.3833333333333336e+01,43.8300000000,-110.8300000000,43.8300000000,-110.8300000000,2.0570000000000000e+03,,"None",4,1
122,"Jock's Hill, Dufftown","Dufftown","Moray","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,8.0000000000000000e+00,"W",5.7000000000000000e+01,2.5000000000000000e+01,"N",-3.1333333333333333e+00,5.7416666666666664e+01,57.4333000000,-3.1167000000,57.4333000000,-3.1333000000,3.7800000000000000e+02,2.0000000000000000e+02,"Altitude between 277 & 479 m. 160 ha heather moorland and 40 ha farmland.",4,3
123,"Forest of Dean","Not applicable","Gloucestershire","UK - England","Europe","Not applicable",2.0000000000000000e+00,3.5000000000000000e+01,"W",5.1000000000000000e+01,4.5000000000000000e+01,"N",-2.5833333333333335e+00,5.1750000000000000e+01,51.8333000000,-2.4833000000,51.7167000000,-2.6000000000,,,"None",4,1
125,"Glenrinnes Estate","Dufftown","Moray","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,8.0000000000000000e+00,"W",5.7000000000000000e+01,2.5000000000000000e+01,"N",-3.1333333333333333e+00,5.7416666666666664e+01,57.4333000000,-3.1167000000,57.4167000000,-3.1333000000,3.7700000000000000e+02,,"Altitude between 277 & 479 m. Estate Includes the area Jocks Hill (also in the database). Previously in Grampian.",4,1
126,"Unknown site, ""estate a"" Yorkshire","Not applicable","Yorkshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,3.0000000000000000e+01,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-1.5000000000000000e+00,5.4000000000000000e+01,54.5500000000,-9.1333000000,54.2833000000,-2.1667000000,,,"The exact location of the estate is not given. Bounding box coordinates for whole county.",2,2
127,"Unknown site, ""estate a"" Norfolk","Not applicable","Norfolk","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"E",5.2000000000000000e+01,4.5000000000000000e+01,"N",1.3333333333333333e+00,5.2750000000000000e+01,52.9833000000,1.7333000000,52.3500000000,0.1500000000,,,"The name and exact location of the estate is not given. Approximate co-ordinates. Bounding box coordinates for whole county.",2,2
128,"Unknown site, ""estate b"" Norfolk","Not applicable","Norfolk","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"E",5.2000000000000000e+01,4.5000000000000000e+01,"N",1.3333333333333333e+00,5.2750000000000000e+01,52.9833000000,1.7333000000,52.3500000000,0.1500000000,,,"The name and exact location of the estate is not given. Approximate co-ordinates. Bounding box coordinates for whole county.",2,2
129,"Unknown site","Not applicable","Hertfordshire","UK - England","Europe","Not applicable",0.0000000000000000e+00,1.0000000000000000e+01,"W",5.1000000000000000e+01,5.0000000000000000e+01,"N",-1.6666666666666666e-01,5.1833333333333336e+01,52.0667000000,-0.1833000000,51.5833000000,-0.7333000000,,,"The exact location of the estate is not given. Bounding box coordinates for whole county.",2,2
130,"Unknown site, ""estate b"" Yorkshire","Not applicable","Yorkshire","UK - England","Europe","Not applicable",1.0000000000000000e+00,3.0000000000000000e+01,"W",5.4000000000000000e+01,0.0000000000000000e+00,"N",-1.5000000000000000e+00,5.4000000000000000e+01,54.5500000000,-9.1333000000,54.2833000000,-2.1667000000,,,"The exact location of the estate is not given. Bounding box coordinates for whole county.",2,2
131,"Unknown site, ""estate a"", Perthshire","Not applicable","Perth and Kinross","UK - Scotland","Europe","Not applicable",3.0000000000000000e+00,3.0000000000000000e+01,"W",5.6000000000000000e+01,2.0000000000000000e+01,"N",-3.5000000000000000e+00,5.6333333333333336e+01,56.9333000000,-3.0333000000,56.1167000000,-4.7167000000,,,"The exact location of the estate is not given. Perthshire is now part of the county of Perth and Kinross. Bounding box coordinates for whole county.",2,2
132,"Unknown site","Not applicable","Suffolk","UK - England","Europe","Not applicable",1.0000000000000000e+00,2.0000000000000000e+01,"E",5.2000000000000000e+01,1.0000000000000000e+01,"N",1.3333333333333333e+00,5.2166666666666664e+01,52.5500000000,1.7500000000,51.9333000000,0.2000000000,,,"The exact location of the estate is not given. Bounding box coordinates for whole county.",2,2
133,"Bute - Unknown site","Not applicable","Argyll and Bute","UK - Scotland","Europe","Not applicable",5.0000000000000000e+00,5.0000000000000000e+00,"W",5.5000000000000000e+01,4.5000000000000000e+01,"N",-5.0833333333333330e+00,5.5750000000000000e+01,56.6167000000,-4.5667000000,55.2833000000,-5.8000000000,,,"The exact location of the estate is not given. Bounding box coordinates for whole county.",2,2
134,"Unknown site","Not applicable","Cumbria","UK - England","Europe","Not applicable",3.0000000000000000e+00,0.0000000000000000e+00,"W",5.4000000000000000e+01,4.0000000000000000e+01,"N",-3.0000000000000000e+00,5.4666666666666664e+01,55.1833000000,-2.1500000000,54.0333000000,-3.6333000000,,,"The exact location of the estate is not given. Bounding box coordinates for whole county.",2,2
